"city","year","fortnights_since_start_of_year","mean_AH","mean_RH","mean_temp","mean_AH_for_that_fortnight_of_year","mean_RH_for_that_fortnight_of_year","mean_temp_for_that_fortnight_of_year","d.AH","d.RH","d.temp"
"ADELAIDE",2005,15,8.03852805450524,76.2857142857143,11.6428571428571,7.4242927529171,74.423579109063,10.9636653668912,0.614235301588146,1.86213517665131,0.67919177596597
"ADELAIDE",2005,16,7.455654901004,76.2142857142857,10.7,7.43622825570519,72.9825711922486,11.3172811059908,0.0194266452988083,3.23171452203709,-0.617281105990784
"ADELAIDE",2005,17,7.40218682736197,67,12.7357142857143,7.35147274320599,70.1503013115916,11.8566465792272,0.0507140841559846,-3.15030131159163,0.879067706487062
"ADELAIDE",2005,18,7.79396697205537,62.4285714285714,14.8714285714286,7.60926726335809,67.6293572019379,13.1357408720312,0.18469970869728,-5.20078577336642,1.73568769939738
"ADELAIDE",2005,19,8.09402207675827,71.2857142857143,13.0428571428571,7.65881072477875,64.9842845326716,13.9140228051518,0.435211351979512,6.30142975304267,-0.871165662294695
"ADELAIDE",2005,20,8.37051458430473,65.8571428571429,15.0714285714286,7.65335484087381,61.3456221198157,14.8743471582181,0.717159743430926,4.5115207373272,0.197081413210444
"ADELAIDE",2005,21,8.4464830861196,63.8571428571429,15.5928571428571,7.51077266866826,57.190180786955,15.9406238922368,0.93571041745134,6.66696207018787,-0.347766749379653
"ADELAIDE",2005,22,9.87968139501082,65.2142857142857,17.8785714285714,7.89652965915964,56.2972350230415,16.9709677419355,1.98315173585119,8.91705069124423,0.907603686635944
"ADELAIDE",2005,23,8.67921992046625,45,23.55,8.10694923966565,52.8041474654378,18.5891705069124,0.5722706808006,-7.80414746543779,4.96082949308756
"ADELAIDE",2005,24,8.72979323327868,62.5,16.4,8.47750984981261,52.7880184331797,19.2405529953917,0.252283383466072,9.71198156682028,-2.84055299539171
"ADELAIDE",2005,25,8.77987531995444,52.5,19.8857142857143,8.76770371736076,52.8490783410138,19.8925558312655,0.0121716025936802,-0.349078341013822,-0.00684154555122163
"ADELAIDE",2005,26,9.26664066486936,50.0714285714286,22.2285714285714,8.93205195082552,51.7111436950147,20.5080016757436,0.334588714043841,-1.63971512358609,1.72056975282782
"ADELAIDE",2006,1,10.3802689150586,54.7857142857143,21.8357142857143,9.2802379772287,49.8319744771358,21.8888337468983,1.10003093782989,4.95373980857852,-0.0531194611839787
"ADELAIDE",2006,2,10.9317747931142,44.3571428571429,26.9428571428571,9.54236250426707,50.8571428571429,21.8730414746544,1.38941228884713,-6.5,5.06981566820276
"ADELAIDE",2006,3,9.22206117985513,54.8571428571429,19.6142857142857,9.65723438719216,51.2617866004963,21.8310705423609,-0.435173207337035,3.59535625664657,-2.21678482807515
"ADELAIDE",2006,4,10.9377182722629,59.9285714285714,20.8714285714286,9.64313817194392,49.9439914923786,22.4026409074796,1.29458010031895,9.98457993619284,-1.53121233605105
"ADELAIDE",2006,5,9.0180010967203,46.6428571428571,22.8714285714286,9.39662246043246,52.962743707905,20.8621162708259,-0.378621363712165,-6.31988656504785,2.00931230060262
"ADELAIDE",2006,6,9.65542582052642,54.9285714285714,20.65,9.24998552498511,55.3917050691244,19.7751920122888,0.405440295541315,-0.463133640552996,0.874807987711211
"ADELAIDE",2006,7,9.60094658088398,66.1428571428571,16.9428571428571,8.95844184623944,58.4354838709677,18.2374867068415,0.642504734644541,7.7073732718894,-1.2946295639844
"ADELAIDE",2006,8,8.05027458921828,59.5,15.8857142857143,8.51880906711875,59.6232718894009,17.0250768049155,-0.468534477900468,-0.123271889400918,-1.13936251920123
"ADELAIDE",2006,9,9.02279668139434,66.9285714285714,16.0428571428571,8.45391251559806,63.3898198575618,15.7985756179305,0.56888416579628,3.53875157100963,0.244281524926688
"ADELAIDE",2006,10,8.14991810720258,70.2857142857143,13.3428571428571,8.42225519622515,68.2586553231715,14.4373596833274,-0.272337089022571,2.02705896254284,-1.09450254047028
"ADELAIDE",2006,11,7.17198448654596,72.5,10.8714285714286,8.31089935348949,73.2787250384025,12.9958755760369,-1.13891486694353,-0.778725038402456,-2.12444700460829
"ADELAIDE",2006,12,6.42438722297213,71.9285714285714,9.21428571428571,8.1096659637839,75.302339595888,12.1125745222519,-1.68527874081177,-3.37376816731656,-2.89828880796623
"ADELAIDE",2006,13,6.82642592153944,69.5714285714286,10.7714285714286,7.89722408724656,75.8195320808224,11.5959411556186,-1.07079816570712,-6.24810350939383,-0.824512584190003
"ADELAIDE",2006,14,7.09632981666395,72.8571428571429,10.5714285714286,7.60874975751299,75.2043601559731,11.1829315845445,-0.512419940849037,-2.3472172988302,-0.611503013115916
"ADELAIDE",2006,15,6.95812012135214,68.1428571428571,11.3,7.4242927529171,74.423579109063,10.9636653668912,-0.466172631564959,-6.28072196620585,0.336334633108828
"ADELAIDE",2006,16,7.2080121359133,71.5,11.2785714285714,7.43622825570519,72.9825711922486,11.3172811059908,-0.228216119791884,-1.48257119224861,-0.0387096774193552
"ADELAIDE",2006,17,7.34479186479581,63.8571428571429,13.4857142857143,7.35147274320599,70.1503013115916,11.8566465792272,-0.00668087841018394,-6.29315845444878,1.62906770648706
"ADELAIDE",2006,18,7.10706308212735,63.8571428571429,13.0642857142857,7.60926726335809,67.6293572019379,13.1357408720312,-0.502204181230733,-3.772214344795,-0.0714551577454792
"ADELAIDE",2006,19,6.53514827712406,48.8571428571429,16.5642857142857,7.65881072477875,64.9842845326716,13.9140228051518,-1.12366244765469,-16.1271416755288,2.65026290913388
"ADELAIDE",2006,20,6.05339405582516,47.9285714285714,15.6285714285714,7.65335484087381,61.3456221198157,14.8743471582181,-1.59996078504865,-13.4170506912442,0.754224270353301
"ADELAIDE",2006,21,6.23447126241862,45.5,16.75,7.51077266866826,57.190180786955,15.9406238922368,-1.27630140624963,-11.690180786955,0.809376107763205
"ADELAIDE",2006,22,6.96345633304328,51.2857142857143,16.1428571428571,7.89652965915964,56.2972350230415,16.9709677419355,-0.933073326116352,-5.01152073732719,-0.828110599078343
"ADELAIDE",2006,23,6.91135408930795,49.3571428571429,16.8428571428571,8.10694923966565,52.8041474654378,18.5891705069124,-1.1955951503577,-3.44700460829493,-1.7463133640553
"ADELAIDE",2006,24,7.41452286407364,41.4285714285714,21.9857142857143,8.47750984981261,52.7880184331797,19.2405529953917,-1.06298698573897,-11.3594470046083,2.74516129032258
"ADELAIDE",2006,25,6.31504607530771,36.5714285714286,21.4285714285714,8.76770371736076,52.8490783410138,19.8925558312655,-2.45265764205305,-16.2776497695853,1.53601559730592
"ADELAIDE",2006,26,7.73448842181647,44.7142857142857,20.8928571428571,8.93205195082552,51.7111436950147,20.5080016757436,-1.19756352900905,-6.99685798072895,0.384855467113532
"ADELAIDE",2007,1,10.4866683879343,49.5714285714286,23.9071428571429,9.2802379772287,49.8319744771358,21.8888337468983,1.20643041070562,-0.260545905707197,2.01830911024459
"ADELAIDE",2007,2,11.572427901936,61.6428571428571,21.4714285714286,9.54236250426707,50.8571428571429,21.8730414746544,2.03006539766891,10.7857142857143,-0.401612903225807
"ADELAIDE",2007,3,9.64928485154444,51.2142857142857,21.8857142857143,9.65723438719216,51.2617866004963,21.8310705423609,-0.00794953564771816,-0.0475008862105639,0.0546437433534201
"ADELAIDE",2007,4,11.2117840744443,50.2142857142857,25.0285714285714,9.64313817194392,49.9439914923786,22.4026409074796,1.56864590250037,0.270294221907129,2.62593052109181
"ADELAIDE",2007,5,9.75501985822826,52.7142857142857,21.2785714285714,9.39662246043246,52.962743707905,20.8621162708259,0.358397397795793,-0.248457993619283,0.416455157745482
"ADELAIDE",2007,6,10.0041773107297,53.7857142857143,21.25,9.24998552498511,55.3917050691244,19.7751920122888,0.754191785744583,-1.60599078341014,1.47480798771121
"ADELAIDE",2007,7,8.39189006218103,55.2142857142857,18.1071428571429,8.95844184623944,58.4354838709677,18.2374867068415,-0.566551784058413,-3.22119815668203,-0.130343849698686
"ADELAIDE",2007,8,8.35470504800819,51.2142857142857,20.05,8.51880906711875,59.6232718894009,17.0250768049155,-0.16410401911056,-8.4089861751152,3.02492319508449
"ADELAIDE",2007,9,10.8478755878837,70,18.3214285714286,8.45391251559806,63.3898198575618,15.7985756179305,2.39396307228561,6.6101801424382,2.52285295349812
"ADELAIDE",2007,10,9.34856985534831,69.3571428571429,15.7571428571429,8.42225519622515,68.2586553231715,14.4373596833274,0.926314659123156,1.09848753397141,1.31978317381543
"ADELAIDE",2007,11,8.44863653030322,71.0714285714286,13.7714285714286,8.31089935348949,73.2787250384025,12.9958755760369,0.137737176813728,-2.20729646697389,0.775552995391706
"ADELAIDE",2007,12,7.27323915229371,74.6428571428571,10.4642857142857,8.1096659637839,75.302339595888,12.1125745222519,-0.836426811490188,-0.659482453030847,-1.64828880796623
"ADELAIDE",2007,13,7.33096409395827,76.7142857142857,10.0642857142857,7.89722408724656,75.8195320808224,11.5959411556186,-0.566259993288286,0.89475363346331,-1.53165544133286
"ADELAIDE",2007,14,7.88057781067708,78.9285714285714,10.8714285714286,7.60874975751299,75.2043601559731,11.1829315845445,0.271828053164086,3.72421127259837,-0.311503013115916
"ADELAIDE",2007,15,6.84679602275593,66.6428571428571,11.4214285714286,7.4242927529171,74.423579109063,10.9636653668912,-0.577496730161162,-7.78072196620585,0.457763204537398
"ADELAIDE",2007,16,8.35923636371958,75.2142857142857,12.6928571428571,7.43622825570519,72.9825711922486,11.3172811059908,0.923008108014388,2.23171452203709,1.37557603686636
"ADELAIDE",2007,17,6.26195963767968,60.5,11.9928571428571,7.35147274320599,70.1503013115916,11.8566465792272,-1.08951310552631,-9.65030131159163,0.13621056362992
"ADELAIDE",2007,18,6.26528061850451,50,15.2846153846154,7.60926726335809,67.6293572019379,13.1357408720312,-1.34398664485357,-17.6293572019379,2.14887451258419
"ADELAIDE",2007,19,6.86947509233634,55.2857142857143,15.3142857142857,7.65881072477875,64.9842845326716,13.9140228051518,-0.789335632442415,-9.69857024695734,1.40026290913388
"ADELAIDE",2007,20,7.48029124926239,58.2142857142857,15.2857142857143,7.65335484087381,61.3456221198157,14.8743471582181,-0.173063591611414,-3.13133640552995,0.41136712749616
"ADELAIDE",2007,21,6.24215520785747,44.2142857142857,17.6285714285714,7.51077266866826,57.190180786955,15.9406238922368,-1.26861746081078,-12.9758950726693,1.68794753633463
"ADELAIDE",2007,22,8.64773909068656,64.1428571428571,16.0142857142857,7.89652965915964,56.2972350230415,16.9709677419355,0.75120943152692,7.84562211981567,-0.956682027649773
"ADELAIDE",2007,23,7.65190239317366,42.6428571428571,21.0428571428571,8.10694923966565,52.8041474654378,18.5891705069124,-0.455046846491994,-10.1612903225806,2.4536866359447
"ADELAIDE",2007,24,9.41225606549093,54.2857142857143,20.2071428571429,8.47750984981261,52.7880184331797,19.2405529953917,0.93474621567832,1.49769585253456,0.966589861751149
"ADELAIDE",2007,25,8.1574782066324,49.3571428571429,19.8642857142857,8.76770371736076,52.8490783410138,19.8925558312655,-0.610225510728363,-3.49193548387097,-0.0282701169797939
"ADELAIDE",2007,26,8.74842232954765,45.8571428571429,22.2428571428571,8.93205195082552,51.7111436950147,20.5080016757436,-0.18362962127787,-5.85400083787181,1.73485546711353
"ADELAIDE",2008,1,9.23516100691155,46.5714285714286,22.6357142857143,9.2802379772287,49.8319744771358,21.8888337468983,-0.0450769703171421,-3.2605459057072,0.746880538816022
"ADELAIDE",2008,2,10.4016299356774,55.6428571428571,21.2357142857143,9.54236250426707,50.8571428571429,21.8730414746544,0.859267431410291,4.78571428571429,-0.637327188940091
"ADELAIDE",2008,3,8.84078179971637,49.5714285714286,20.7,9.65723438719216,51.2617866004963,21.8310705423609,-0.816452587475796,-1.69035802906771,-1.13107054236087
"ADELAIDE",2008,4,8.61991202545057,46.8461538461538,22.1384615384615,9.64313817194392,49.9439914923786,22.4026409074796,-1.02322614649335,-3.09783764622474,-0.26417936901808
"ADELAIDE",2008,5,6.999284733205,34.2142857142857,24.1857142857143,9.39662246043246,52.962743707905,20.8621162708259,-2.39733772722746,-18.7484579936193,3.32359801488834
"ADELAIDE",2008,6,8.18187662389954,40.2857142857143,24.0071428571429,9.24998552498511,55.3917050691244,19.7751920122888,-1.06810890108557,-15.1059907834101,4.23195084485407
"ADELAIDE",2008,7,7.90015136097151,56.3571428571429,16.7857142857143,8.95844184623944,58.4354838709677,18.2374867068415,-1.05829048526793,-2.07834101382489,-1.45177242112726
"ADELAIDE",2008,8,8.19373992299004,55.4285714285714,17.75,8.51880906711875,59.6232718894009,17.0250768049155,-0.325069144128715,-4.19470046082949,0.724923195084486
"ADELAIDE",2008,9,8.06881429013887,63.1428571428571,15.1428571428571,8.45391251559806,63.3898198575618,15.7985756179305,-0.385098225459188,-0.246962714704651,-0.655718475073314
"ADELAIDE",2008,10,8.96289053155609,71.2142857142857,14.7785714285714,8.42225519622515,68.2586553231715,14.4373596833274,0.540635335330938,2.95563039111425,0.341211745244003
"ADELAIDE",2008,11,8.53161311620596,74.9285714285714,13.0785714285714,8.31089935348949,73.2787250384025,12.9958755760369,0.220713762716464,1.64984639016897,0.0826958525345631
"ADELAIDE",2008,12,8.45385868365362,73.5714285714286,13.1428571428571,8.1096659637839,75.302339595888,12.1125745222519,0.344192719869724,-1.73091102445942,1.0302826206052
"ADELAIDE",2008,13,7.85084286219004,69.3571428571429,13.0357142857143,7.89722408724656,75.8195320808224,11.5959411556186,-0.0463812250565212,-6.46238922367954,1.43977313009571
"ADELAIDE",2008,14,7.57316319580477,71,11.95,7.60874975751299,75.2043601559731,11.1829315845445,-0.0355865617082207,-4.20436015597306,0.767068415455512
"ADELAIDE",2008,15,6.66679178492326,71.5,9.85,7.4242927529171,74.423579109063,10.9636653668912,-0.757500967993841,-2.92357910906298,-1.11366536689117
"ADELAIDE",2008,16,7.46142735244104,74.9285714285714,10.9285714285714,7.43622825570519,72.9825711922486,11.3172811059908,0.0251990967358493,1.94600023632282,-0.388709677419355
"ADELAIDE",2008,17,7.15296600651092,75.1538461538462,10.1923076923077,7.35147274320599,70.1503013115916,11.8566465792272,-0.198506736695069,5.00354484225453,-1.66433888691953
"ADELAIDE",2008,18,7.23045583614307,67.9285714285714,11.9571428571429,7.60926726335809,67.6293572019379,13.1357408720312,-0.378811427215012,0.29921422663358,-1.17859801488834
"ADELAIDE",2008,19,6.79256527318593,53.5,15.0928571428571,7.65881072477875,64.9842845326716,13.9140228051518,-0.866245451592827,-11.4842845326716,1.17883433770531
"ADELAIDE",2008,20,6.83145862393013,53.5,15.4714285714286,7.65335484087381,61.3456221198157,14.8743471582181,-0.821896216943676,-7.84562211981567,0.597081413210445
"ADELAIDE",2008,21,6.91641913838845,51.5714285714286,16.6071428571429,7.51077266866826,57.190180786955,15.9406238922368,-0.594353530279801,-5.61875221552641,0.666518964906063
"ADELAIDE",2008,22,7.20240868813829,47.5,18.7,7.89652965915964,56.2972350230415,16.9709677419355,-0.694120971021342,-8.79723502304147,1.72903225806451
"ADELAIDE",2008,23,7.96295334513715,49.9285714285714,19.5142857142857,8.10694923966565,52.8041474654378,18.5891705069124,-0.143995894528496,-2.87557603686636,0.92511520737327
"ADELAIDE",2008,24,8.33374143832557,56.2142857142857,17.4642857142857,8.47750984981261,52.7880184331797,19.2405529953917,-0.143768411487043,3.42626728110599,-1.77626728110599
"ADELAIDE",2008,25,9.36359726171053,59.6428571428571,18.4714285714286,8.76770371736076,52.8490783410138,19.8925558312655,0.595893544349767,6.79377880184332,-1.42112725983694
"ADELAIDE",2008,26,9.3855944025541,53.1428571428571,20.6928571428571,8.93205195082552,51.7111436950147,20.5080016757436,0.45354245172858,1.43171344784248,0.184855467113533
"ADELAIDE",2009,1,7.94667703803231,44.7142857142857,20.9142857142857,9.2802379772287,49.8319744771358,21.8888337468983,-1.33356093919639,-5.11768876285005,-0.97454803261255
"ADELAIDE",2009,2,8.83269139525817,44.5,23.5357142857143,9.54236250426707,50.8571428571429,21.8730414746544,-0.709671109008896,-6.35714285714285,1.66267281105991
"ADELAIDE",2009,3,10.594266978646,45,25.5714285714286,9.65723438719216,51.2617866004963,21.8310705423609,0.937032591453885,-6.26178660049628,3.7403580290677
"ADELAIDE",2009,4,8.56072451008662,44,22.3,9.64313817194392,49.9439914923786,22.4026409074796,-1.0824136618573,-5.94399149237859,-0.102640907479618
"ADELAIDE",2009,5,9.81868540407612,56.5,20.6214285714286,9.39662246043246,52.962743707905,20.8621162708259,0.422062943643654,3.537256292095,-0.240687699397377
"ADELAIDE",2009,6,9.82104729032218,58.6428571428571,19.6142857142857,9.24998552498511,55.3917050691244,19.7751920122888,0.57106176533707,3.25115207373272,-0.160906298003074
"ADELAIDE",2009,7,8.13366756189121,51.1428571428571,19.05,8.95844184623944,58.4354838709677,18.2374867068415,-0.824774284348228,-7.2926267281106,0.812513293158457
"ADELAIDE",2009,8,8.51213930423204,57.2142857142857,17.7785714285714,8.51880906711875,59.6232718894009,17.0250768049155,-0.00666976288671073,-2.4089861751152,0.753494623655914
"ADELAIDE",2009,9,9.13558718723342,74.6428571428571,14.2,8.45391251559806,63.3898198575618,15.7985756179305,0.68167467163536,11.2530372852953,-1.59857561793046
"ADELAIDE",2009,10,9.54486389037549,76.0714285714286,14.5928571428571,8.42225519622515,68.2586553231715,14.4373596833274,1.12260869415033,7.81277324825712,0.155497459529718
"ADELAIDE",2009,11,8.62567542730358,74.7142857142857,13.45,8.31089935348949,73.2787250384025,12.9958755760369,0.314776073814087,1.43556067588325,0.454124423963133
"ADELAIDE",2009,12,8.13230889679921,77.5,11.7357142857143,8.1096659637839,75.302339595888,12.1125745222519,0.0226429330153177,2.19766040411201,-0.376860236537656
"ADELAIDE",2009,13,8.41641711094749,74.7142857142857,12.9642857142857,7.89722408724656,75.8195320808224,11.5959411556186,0.519193023700931,-1.10524636653669,1.36834455866714
"ADELAIDE",2009,14,7.93788088858943,76,11.5785714285714,7.60874975751299,75.2043601559731,11.1829315845445,0.329131131076441,0.795639844026937,0.395639844026942
"ADELAIDE",2009,15,7.54481146951699,70.6428571428571,12.15,7.4242927529171,74.423579109063,10.9636653668912,0.120518716599892,-3.78072196620585,1.18633463310883
"ADELAIDE",2009,16,8.04360637739713,73.2857142857143,12.5428571428571,7.43622825570519,72.9825711922486,11.3172811059908,0.607378121691942,0.303143093465678,1.22557603686636
"ADELAIDE",2009,17,7.86872095530835,65.8571428571429,14.1285714285714,7.35147274320599,70.1503013115916,11.8566465792272,0.517248212102364,-4.29315845444877,2.2719248493442
"ADELAIDE",2009,18,8.05723903628422,69.5714285714286,13.3285714285714,7.60926726335809,67.6293572019379,13.1357408720312,0.447971772926128,1.94207136949072,0.192830556540235
"ADELAIDE",2009,19,7.59397372564243,59.5,15.3928571428571,7.65881072477875,64.9842845326716,13.9140228051518,-0.0648369991363236,-5.48428453267162,1.4788343377053
"ADELAIDE",2009,20,7.03125199585353,61.5714285714286,13.3928571428571,7.65335484087381,61.3456221198157,14.8743471582181,-0.622102845020272,0.225806451612904,-1.48149001536098
"ADELAIDE",2009,21,6.90538957281292,55.0714285714286,15.1214285714286,7.51077266866826,57.190180786955,15.9406238922368,-0.605383095855339,-2.11875221552641,-0.819195320808223
"ADELAIDE",2009,22,8.9106625495126,55.2142857142857,18.9571428571429,7.89652965915964,56.2972350230415,16.9709677419355,1.01413289035297,-1.08294930875576,1.98617511520737
"ADELAIDE",2009,23,8.31881766569966,36,25.7642857142857,8.10694923966565,52.8041474654378,18.5891705069124,0.211868426034009,-16.8041474654378,7.17511520737327
"ADELAIDE",2009,24,9.90477620720661,58.0714285714286,20.3142857142857,8.47750984981261,52.7880184331797,19.2405529953917,1.42726635739399,5.28341013824885,1.07373271889401
"ADELAIDE",2009,25,8.59023379900783,52.6428571428571,19.5857142857143,8.76770371736076,52.8490783410138,19.8925558312655,-0.177469918352935,-0.206221198156676,-0.306841545551222
"ADELAIDE",2009,26,8.33078354859548,44.8571428571429,22.1428571428571,8.93205195082552,51.7111436950147,20.5080016757436,-0.601268402230044,-6.85400083787181,1.63485546711353
"ADELAIDE",2010,1,8.69282038986299,42.3571428571429,23.8214285714286,9.2802379772287,49.8319744771358,21.8888337468983,-0.587417587365703,-7.47483161999291,1.93259482453031
"ADELAIDE",2010,2,9.29973015336043,49.3571428571429,21.8214285714286,9.54236250426707,50.8571428571429,21.8730414746544,-0.242632350906639,-1.5,-0.0516129032258057
"ADELAIDE",2010,3,10.6071528471556,48.8571428571429,24.2142857142857,9.65723438719216,51.2617866004963,21.8310705423609,0.949918459963456,-2.40464374335343,2.38321517192485
"ADELAIDE",2010,4,9.9360844862826,49.2857142857143,22.8571428571429,9.64313817194392,49.9439914923786,22.4026409074796,0.29294631433868,-0.658277206664302,0.454501949663239
"ADELAIDE",2010,5,8.91130721433155,52.9285714285714,19.5714285714286,9.39662246043246,52.962743707905,20.8621162708259,-0.485315246100914,-0.0341722793335677,-1.29068769939738
"ADELAIDE",2010,6,9.72096584460005,51.0714285714286,22.0357142857143,9.24998552498511,55.3917050691244,19.7751920122888,0.470980319614943,-4.32027649769586,2.2605222734255
"ADELAIDE",2010,7,10.1514625583259,57.5714285714286,20.5428571428571,8.95844184623944,58.4354838709677,18.2374867068415,1.19302071208648,-0.864055299539174,2.3053704360156
"ADELAIDE",2010,8,9.85275809001444,63.9285714285714,17.9285714285714,8.51880906711875,59.6232718894009,17.0250768049155,1.33394902289568,4.30529953917051,0.903494623655913
"ADELAIDE",2010,9,9.21873738055291,64.5,16.8285714285714,8.45391251559806,63.3898198575618,15.7985756179305,0.764824864954852,1.1101801424382,1.02999581064097
"ADELAIDE",2010,10,7.45224176094288,63.1428571428571,13.4928571428571,8.42225519622515,68.2586553231715,14.4373596833274,-0.970013435282269,-5.11579818031431,-0.944502540470282
"ADELAIDE",2010,11,9.08254982826308,76.1428571428571,13.8071428571429,8.31089935348949,73.2787250384025,12.9958755760369,0.771650474773589,2.86413210445468,0.811267281105991
"ADELAIDE",2010,12,7.3406348172964,72.0714285714286,11.1571428571429,8.1096659637839,75.302339595888,12.1125745222519,-0.769031146487491,-3.23091102445942,-0.955431665109085
"ADELAIDE",2010,13,8.12364620935049,79.7142857142857,11.15,7.89722408724656,75.8195320808224,11.5959411556186,0.226422122103932,3.89475363346331,-0.445941155618575
"ADELAIDE",2010,14,7.4674800966207,76.0714285714286,10.7357142857143,7.60874975751299,75.2043601559731,11.1829315845445,-0.14126966089229,0.867068415455506,-0.447217298830202
"ADELAIDE",2010,15,7.6115422783284,79.1428571428571,10.3928571428571,7.4242927529171,74.423579109063,10.9636653668912,0.187249525411302,4.71927803379415,-0.57080822403403
"ADELAIDE",2010,16,7.18663631764436,72.3571428571429,10.85,7.43622825570519,72.9825711922486,11.3172811059908,-0.249591938060827,-0.625428335105752,-0.467281105990784
"ADELAIDE",2010,17,7.55289011345782,72.0714285714286,11.7142857142857,7.35147274320599,70.1503013115916,11.8566465792272,0.201417370251828,1.92112725983694,-0.14236086494151
"ADELAIDE",2010,18,8.0959830003594,73.2857142857143,12.6642857142857,7.60926726335809,67.6293572019379,13.1357408720312,0.486715737001313,5.65635708377644,-0.47145515774548
"ADELAIDE",2010,19,7.83423914875099,71.1428571428571,12.4785714285714,7.65881072477875,64.9842845326716,13.9140228051518,0.175428423972239,6.15857261018552,-1.43545137658041
"ADELAIDE",2010,20,7.24879046858956,61.7857142857143,13.8928571428571,7.65335484087381,61.3456221198157,14.8743471582181,-0.404564372284248,0.440092165898619,-0.981490015360984
"ADELAIDE",2010,21,7.7729384560487,60.1428571428571,15.8214285714286,7.51077266866826,57.190180786955,15.9406238922368,0.262165787380442,2.95267635590216,-0.119195320808224
"ADELAIDE",2010,22,7.81023318726005,61.8571428571429,15.0214285714286,7.89652965915964,56.2972350230415,16.9709677419355,-0.0862964718995842,5.55990783410138,-1.94953917050691
"ADELAIDE",2010,23,8.66222955591931,58.6428571428571,17.5428571428571,8.10694923966565,52.8041474654378,18.5891705069124,0.555280316253661,5.83870967741936,-1.0463133640553
"ADELAIDE",2010,24,10.1491975729666,59.7142857142857,20.2857142857143,8.47750984981261,52.7880184331797,19.2405529953917,1.67168772315398,6.92626728110599,1.04516129032258
"ADELAIDE",2010,25,9.9644193347498,55.2142857142857,21.3,8.76770371736076,52.8490783410138,19.8925558312655,1.19671561738904,2.36520737327189,1.40744416873449
"ADELAIDE",2010,26,7.93695809066341,48.9285714285714,19.45,8.93205195082552,51.7111436950147,20.5080016757436,-0.995093860162117,-2.78257226644323,-1.05800167574361
"ADELAIDE",2011,1,11.2259316859383,59.1428571428571,21.7571428571429,9.2802379772287,49.8319744771358,21.8888337468983,1.94569370870962,9.31088266572138,-0.131690889755408
"ADELAIDE",2011,2,10.1228285484605,53.5,21.7571428571429,9.54236250426707,50.8571428571429,21.8730414746544,0.580466044193432,2.64285714285715,-0.115898617511522
"ADELAIDE",2011,3,10.2758484615661,46.6428571428571,24.7,9.65723438719216,51.2617866004963,21.8310705423609,0.618614074373939,-4.61892945763913,2.86892945763913
"ADELAIDE",2011,4,11.1061897041416,59.9285714285714,21.2071428571429,9.64313817194392,49.9439914923786,22.4026409074796,1.46305153219772,9.98457993619284,-1.19549805033676
"ADELAIDE",2011,5,10.2140588971371,58,20.2571428571429,9.39662246043246,52.962743707905,20.8621162708259,0.817436436704636,5.037256292095,-0.604973413683091
"ADELAIDE",2011,6,10.7157869512941,64.0714285714286,19.4928571428571,9.24998552498511,55.3917050691244,19.7751920122888,1.46580142630895,8.67972350230414,-0.282334869431644
"ADELAIDE",2011,7,8.93115703942218,61.5,17.2928571428571,8.95844184623944,58.4354838709677,18.2374867068415,-0.0272848068172635,3.06451612903226,-0.944629563984403
"ADELAIDE",2011,8,9.2646321253039,69,15.7785714285714,8.51880906711875,59.6232718894009,17.0250768049155,0.745823058185147,9.37672811059908,-1.24650537634409
"ADELAIDE",2011,9,8.7828303858841,64.9285714285714,16.25,8.45391251559806,63.3898198575618,15.7985756179305,0.328917870286041,1.53875157100963,0.451424382069543
"ADELAIDE",2011,10,7.01006026312498,56.9285714285714,14.55,8.42225519622515,68.2586553231715,14.4373596833274,-1.41219493310017,-11.3300838946,0.112640316672573
"ADELAIDE",2011,11,8.3230721690534,74.1428571428571,12.9357142857143,8.31089935348949,73.2787250384025,12.9958755760369,0.0121728155639005,0.864132104454683,-0.060161290322581
"ADELAIDE",2011,12,7.40448875808407,72.4285714285714,11.2785714285714,8.1096659637839,75.302339595888,12.1125745222519,-0.705177205699827,-2.87376816731656,-0.834003093680513
"ADELAIDE",2011,13,8.02023023733936,70,13.2928571428571,7.89722408724656,75.8195320808224,11.5959411556186,0.123006150092801,-5.8195320808224,1.69691598723857
"ADELAIDE",2011,14,7.51600399571792,75.2142857142857,10.9071428571429,7.60874975751299,75.2043601559731,11.1829315845445,-0.0927457617950713,0.00992555831264497,-0.275788727401631
"ADELAIDE",2011,15,7.16451947897289,72.0714285714286,10.9785714285714,7.4242927529171,74.423579109063,10.9636653668912,-0.259773273944207,-2.35215053763442,0.0149060616802554
"ADELAIDE",2011,16,8.35227430143216,74.8571428571429,12.9357142857143,7.43622825570519,72.9825711922486,11.3172811059908,0.916046045726967,1.87457166489425,1.6184331797235
"ADELAIDE",2011,17,7.97013528242563,69.7142857142857,13.2857142857143,7.35147274320599,70.1503013115916,11.8566465792272,0.618662539219636,-0.436015597305925,1.42906770648706
"ADELAIDE",2011,18,6.88927343159668,60.8571428571429,13.4642857142857,7.60926726335809,67.6293572019379,13.1357408720312,-0.719993831761403,-6.772214344795,0.328544842254519
"ADELAIDE",2011,19,7.41955742377972,60,14.6785714285714,7.65881072477875,64.9842845326716,13.9140228051518,-0.239253300999037,-4.98428453267162,0.764548623419591
